ID	Category	SAUID	IndicatorID	SAU	SpatialAssessmentUnit	Indicator	Unit	IndType	Bad	Threshold	Reference	Status
1026	Mammals	16	14	Bothnian Sea	Bothnian Sea	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1027	Mammals	17	14	The Quark	The Quark	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1028	Mammals	18	14	Bothnian Bay	Bothnian Bay	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1029	Mammals	2	15	Kattegat	Kattegatt	Population trends and abundance of seals - Harbour seal, abundance	individuals	1	0	10000	12000	14000
1030	Mammals	3	15	Great Belt	Great Belt	Population trends and abundance of seals - Harbour seal, abundance		1	0	10000	12000	14000
1031	Mammals	4	15	The Sound	The Sound	Population trends and abundance of seals - Harbour seal, abundance		1	0	10000	12000	14000
1032	Mammals	5	15	Kiel Bay	Kiel Bay	Population trends and abundance of seals - Harbour seal, abundance		1	0	10000	12000	14000
1033	Mammals	6	15	Bay of Mecklenburg	Bay of Mecklenburg	Population trends and abundance of seals - Harbour seal, abundance		1	0	10000	12000	14000
1034	Mammals	7	15	Arkona Basin	Arkona Basin	Population trends and abundance of seals - Harbour seal, abundance		1	0	10000	12000	14000
1035	Mammals	8	15	Bornholm Basin	Bornholm Basin	Population trends and abundance of seals - Harbour seal, abundance	individuals	1	0	4999.9	5000	1000
1036	Mammals	11	15	Western Gotland Basin	Western Gotland Basin	Population trends and abundance of seals - Harbour seal, abundance		1	0	4999.9	5000	1000
1037	Mammals	2	16	Kattegat	Kattegat	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	99	113	105.6
1038	Mammals	3	16	Great Belt	Great Belt	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	107.1
1039	Mammals	4	16	The Sound	The Sound	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	107.1
1040	Mammals	5	16	Kiel Bay	Kiel Bay	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	107.1
1041	Mammals	6	16	Bay of Mecklenburg	Bay of Mecklenburg	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	107.1
1042	Mammals	7	16	Arkona Basin	Arkona Basin	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	107.1
1043	Mammals	8	16	Bornholm Basin	Bornholm Basin	Population trends and abundance of seals - Harbour seal, pop.growth	% decrease	1	50	109	113	108.4
1044	Mammals	11	16	Western Gotland Basin	Western Gotland Basin	Population trends and abundance of seals - Harbour seal, pop.growth	% increase	1	50	109	113	108.4
1046	Fish	36	59	Bothnian Bay Finnish Coastal waters	Bothnian Bay Finnish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.875
1047	Fish	37	59	Bothnian Bay Swedish Coastal waters	Bothnian Bay Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1048	Fish	38	59	The Quark Finnish Coastal waters	The Quark Finnish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1049	Fish	39	59	The Quark Swedish Coastal waters	The Quark Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.375
1050	Fish	40	59	Bothnian Sea Finnish Coastal waters	Bothnian Sea Finnish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1051	Fish	41	59	Bothnian Sea Swedish Coastal waters	Bothnian Sea Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1052	Fish	43	59	Åland Sea Swedish Coastal waters	Åland Sea Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1053	Fish	44	59	Archipelago Sea Coastal waters	Archipelago Sea Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1054	Fish	46	59	Northern Baltic Proper Swedish Coastal waters	Northern Baltic Proper Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1055	Fish	48	59	Gulf of Finland Finnish Coastal waters 	Gulf of Finland Finnish Coastal waters 	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.875
1056	Fish	51	59	Gulf of Riga Estonian Coastal waters 	Gulf of Riga Estonian Coastal waters 	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.375
1057	Fish	52	59	Gulf of Riga Latvian Coastal waters 	Gulf of Riga Latvian Coastal waters 	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1058	Fish	53	59	Western Gotland Basin Swedish Coastal waters	Western Gotland Basin Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.375
1059	Fish	55	59	Eastern Gotland Basin Latvian Coastal waters	Eastern Gotland Basin Latvian Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.875
1060	Fish	56	59	Eastern Gotland Basin Lithuanian Coastal waters	Eastern Gotland Basin Lithuanian Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.625
1061	Fish	62	59	Bornholm Basin Swedish Coastal waters	Bornholm Basin Swedish Coastal waters	Abundance of coastal fish key functional groups - Piscivores	average indicator value	1	0	0.5	1	0.875
1062	Fish	36	60	Bothnian Bay Finnish Coastal waters	Bothnian Bay Finnish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1063	Fish	37	60	Bothnian Bay Swedish Coastal waters	Bothnian Bay Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1064	Fish	38	60	The Quark Finnish Coastal waters	The Quark Finnish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1065	Fish	39	60	The Quark Swedish Coastal waters	The Quark Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1066	Fish	40	60	Bothnian Sea Finnish Coastal waters	Bothnian Sea Finnish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.125
1067	Fish	41	60	Bothnian Sea Swedish Coastal waters	Bothnian Sea Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1068	Fish	43	60	Åland Sea Swedish Coastal waters	Åland Sea Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.125
1069	Fish	44	60	Archipelago Sea Coastal waters	Archipelago Sea Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.125
1070	Fish	46	60	Northern Baltic Proper Swedish Coastal waters	Northern Baltic Proper Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1071	Fish	48	60	Gulf of Finland Finnish Coastal waters 	Gulf of Finland Finnish Coastal waters 	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1072	Fish	51	60	Gulf of Riga Estonian Coastal waters 	Gulf of Riga Estonian Coastal waters 	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1073	Fish	52	60	Gulf of Riga Latvian Coastal waters 	Gulf of Riga Latvian Coastal waters 	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1074	Fish	53	60	Western Gotland Basin Swedish Coastal waters	Western Gotland Basin Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1075	Fish	55	60	Eastern Gotland Basin Latvian Coastal waters	Eastern Gotland Basin Latvian Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.375
1076	Fish	56	60	Eastern Gotland Basin Lithuanian Coastal waters	Eastern Gotland Basin Lithuanian Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1077	Fish	62	60	Bornholm Basin Swedish Coastal waters	Bornholm Basin Swedish Coastal waters	Abundance of coastal fish key functional groups - Cyprinids/mesopredators	average indicator value	1	0	0.5	1	0.625
1078	Fish	36	66	Bothnian Bay Finnish Coastal waters	Bothnian Bay Finnish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.875
1079	Fish	37	66	Bothnian Bay Swedish Coastal waters	Bothnian Bay Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1080	Fish	38	66	The Quark Finnish Coastal waters	The Quark Finnish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1081	Fish	39	66	The Quark Swedish Coastal waters	The Quark Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1082	Fish	40	66	Bothnian Sea Finnish Coastal waters	Bothnian Sea Finnish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1083	Fish	41	66	Bothnian Sea Swedish Coastal waters	Bothnian Sea Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1084	Fish	43	66	Åland Sea Swedish Coastal waters	Åland Sea Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1085	Fish	44	66	Archipelago Sea Coastal waters	Archipelago Sea Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.708333333
1086	Fish	46	66	Northern Baltic Proper Swedish Coastal waters	Northern Baltic Proper Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1087	Fish	48	66	Gulf of Finland Finnish Coastal waters 	Gulf of Finland Finnish Coastal waters 	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1088	Fish	51	66	Gulf of Riga Estonian Coastal waters 	Gulf of Riga Estonian Coastal waters 	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.375
1089	Fish	52	66	Gulf of Riga Latvian Coastal waters 	Gulf of Riga Latvian Coastal waters 	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1090	Fish	53	66	Western Gotland Basin Swedish Coastal waters	Western Gotland Basin Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.375
1091	Fish	56	66	Eastern Gotland Basin Lithuanian Coastal waters	Eastern Gotland Basin Lithuanian Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.625
1092	Fish	62	66	Bornholm Basin Swedish Coastal waters	Bornholm Basin Swedish Coastal waters	Abundance of key coastal fish species - Perch	average indicator value	1	0	0.5	1	0.875
1093	Fish	46	67	Northern Baltic Proper Swedish Coastal waters	Northern Baltic Proper Swedish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.625
1094	Fish	53	67	Western Gotland Basin Swedish Coastal waters	Western Gotland Basin Swedish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.375
1095	Fish	55	67	Eastern Gotland Basin Latvian Coastal waters	Eastern Gotland Basin Latvian Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.875
1096	Fish	56	67	Eastern Gotland Basin Lithuanian Coastal waters	Eastern Gotland Basin Lithuanian Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.625
1097	Fish	67	67	Arkona Basin Danish Coastal waters	Arkona Basin Danish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.375
1098	Fish	70	67	Mecklenburg Bight Danish Coastal waters	Mecklenburg Bight Danish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.375
1099	Fish	73	67	Belts Danish Coastal waters	Belts Danish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.125
1100	Fish	75	67	The Sound Danish Coastal waters	The Sound Danish Coastal waters	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.375
1101	Fish	77	67	Kattegat Danish Coastal waters, including Limfjorden 	Kattegat Danish Coastal waters, including Limfjorden 	Abundance of key coastal fish species - Flounder	average indicator value	1	0	0.5	1	0.375
