Country	ID	GRIDCODE	AREA	Category	Parameter	Obs	Threshold	Response	weight	ER
HELCOM	DEN-055	20kmE436N356	4622201.267107	3	Depth limit of eelgrass (macrophytes), Summer	5.099999905	9	-	1	1.76470591522491
HELCOM	DEN-055	20kmE436N358	60071540.611199	2	Chlorophyll a, Summer	2	1.9	+	1	1.05263157894737
HELCOM	DEN-055	20kmE436N358	60071540.611199	3	Zoobenthos Quality element	0.75999999	0.68	-	1	0.894736853878117
HELCOM	DEN-055	20kmE436N358	60071540.611199	3	Depth limit of eelgrass (macrophytes), Summer	5.099999905	9	-	1	1.76470591522491
HELCOM	DEN-055	20kmE434N360	52082.20441	2	Chlorophyll a, Summer	2	1.9	+	1	1.05263157894737
HELCOM	DEN-055	20kmE434N360	52082.20441	3	Zoobenthos Quality element	0.75999999	0.68	-	1	0.894736853878117
HELCOM	DEN-055	20kmE434N360	52082.20441	3	Depth limit of eelgrass (macrophytes), Summer	5.099999905	9	-	1	1.76470591522491
HELCOM	DEN-055	20kmE436N360	31189003.375298	2	Chlorophyll a, Summer	2	1.9	+	1	1.05263157894737
HELCOM	DEN-055	20kmE436N360	31189003.375298	3	Zoobenthos Quality element	0.75999999	0.68	-	1	0.894736853878117
HELCOM	DEN-055	20kmE436N360	31189003.375298	3	Depth limit of eelgrass (macrophytes), Summer	5.099999905	9	-	1	1.76470591522491
HELCOM	DEN-056	20kmE428N354	5018995.700408	3	Depth limit of eelgrass (macrophytes), Summer	2.5	8.9	-	1	3.56
HELCOM	DEN-057	20kmE428N354	32886034.424083	2	Chlorophyll a, Summer	3.099999905	2.1	+	1	1.47619043095238
HELCOM	DEN-057	20kmE428N354	32886034.424083	3	Depth limit of eelgrass (macrophytes), Summer	4	8.9	-	1	2.225
HELCOM	DEN-059	20kmE430N352	3507705.836987	3	Depth limit of eelgrass (macrophytes), Summer	2.700000048	4.4	-	1	1.62962960065844
HELCOM	DEN-059	20kmE430N354	2016731.599664	3	Depth limit of eelgrass (macrophytes), Summer	2.700000048	4.4	-	1	1.62962960065844
HELCOM	DEN-060	20kmE430N352	7170598.677336	2	Chlorophyll a, Summer	3.5	2.1	+	1	1.66666666666667
HELCOM	DEN-060	20kmE430N352	7170598.677336	3	Zoobenthos Quality element	0.219999999	0.68	-	1	3.09090910495868
HELCOM	DEN-060	20kmE430N352	7170598.677336	3	Depth limit of eelgrass (macrophytes), Summer	1.299999952	4.1	-	1	3.15384627029586
HELCOM	DEN-060	20kmE430N354	7946864.191564	2	Chlorophyll a, Summer	3.5	2.1	+	1	1.66666666666667
HELCOM	DEN-060	20kmE430N354	7946864.191564	3	Zoobenthos Quality element	0.219999999	0.68	-	1	3.09090910495868
HELCOM	DEN-060	20kmE430N354	7946864.191564	3	Depth limit of eelgrass (macrophytes), Summer	1.299999952	4.1	-	1	3.15384627029586
HELCOM	DEN-061	20kmE428N356	5040372.860115	2	Chlorophyll a, Summer	29.39999962	2.1	+	1	13.9999998190476
HELCOM	DEN-061	20kmE430N356	111773.982895	2	Chlorophyll a, Summer	29.39999962	2.1	+	1	13.9999998190476
HELCOM	DEN-062	20kmE428N356	370991.263602	2	Chlorophyll a, Summer	7.900000095	2.1	+	1	3.76190480714286
HELCOM	DEN-063	20kmE428N358	1896181.500018	2	Chlorophyll a, Summer	8.5	2.1	+	1	4.04761904761905
HELCOM	DEN-064	20kmE428N352	8010195.490766	2	Chlorophyll a, Summer	4.400000095	2.1	+	1	2.09523814047619
HELCOM	DEN-064	20kmE428N352	8010195.490766	3	Depth limit of eelgrass (macrophytes), Summer	3.700000048	6.8	-	1	1.83783781399562
HELCOM	DEN-064	20kmE430N352	36129.913361	2	Chlorophyll a, Summer	4.400000095	2.1	+	1	2.09523814047619
HELCOM	DEN-064	20kmE430N352	36129.913361	3	Depth limit of eelgrass (macrophytes), Summer	3.700000048	6.8	-	1	1.83783781399562
HELCOM	DEN-065	20kmE428N352	11618824.333173	2	Chlorophyll a, Summer	3.799999952	2.1	+	1	1.80952378666667
HELCOM	DEN-065	20kmE428N352	11618824.333173	3	Depth limit of eelgrass (macrophytes), Summer	2	7.5	-	1	3.75
HELCOM	DEN-066	20kmE428N352	16015760.023372	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-066	20kmE428N352	16015760.023372	3	Zoobenthos Quality element	0.419999987	0.68	-	1	1.619047669161
HELCOM	DEN-066	20kmE428N352	16015760.023372	3	Depth limit of eelgrass (macrophytes), Summer	5.599999905	9.6	-	1	1.71428574336735
HELCOM	DEN-066	20kmE430N352	106346841.792387	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-066	20kmE430N352	106346841.792387	3	Zoobenthos Quality element	0.419999987	0.68	-	1	1.619047669161
HELCOM	DEN-066	20kmE430N352	106346841.792387	3	Depth limit of eelgrass (macrophytes), Summer	5.599999905	9.6	-	1	1.71428574336735
HELCOM	DEN-066	20kmE432N352	21959539.629563	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-066	20kmE432N352	21959539.629563	3	Zoobenthos Quality element	0.419999987	0.68	-	1	1.619047669161
HELCOM	DEN-066	20kmE432N352	21959539.629563	3	Depth limit of eelgrass (macrophytes), Summer	5.599999905	9.6	-	1	1.71428574336735
HELCOM	DEN-067	20kmE430N360	78131368.279055	2	Chlorophyll a, Summer	2.299999952	3.6	+	1	0.638888875555556
HELCOM	DEN-067	20kmE430N360	78131368.279055	3	Depth limit of eelgrass (macrophytes), Summer	2.400000095	8.4	-	1	3.49999986145834
HELCOM	DEN-067	20kmE432N360	369433.455036	2	Chlorophyll a, Summer	2.299999952	3.6	+	1	0.638888875555556
HELCOM	DEN-067	20kmE432N360	369433.455036	3	Depth limit of eelgrass (macrophytes), Summer	2.400000095	8.4	-	1	3.49999986145834
HELCOM	DEN-067	20kmE430N362	10419478.420726	2	Chlorophyll a, Summer	2.299999952	3.6	+	1	0.638888875555556
HELCOM	DEN-067	20kmE430N362	10419478.420726	3	Depth limit of eelgrass (macrophytes), Summer	2.400000095	8.4	-	1	3.49999986145834
HELCOM	DEN-067	20kmE432N362	3519736.466697	2	Chlorophyll a, Summer	2.299999952	3.6	+	1	0.638888875555556
HELCOM	DEN-067	20kmE432N362	3519736.466697	3	Depth limit of eelgrass (macrophytes), Summer	2.400000095	8.4	-	1	3.49999986145834
HELCOM	DEN-068	20kmE430N360	22842.492404	2	Chlorophyll a, Summer	3.5	3.6	+	1	0.972222222222222
HELCOM	DEN-068	20kmE430N360	22842.492404	3	Zoobenthos Quality element	0.519999981	0.68	-	1	1.30769235547337
HELCOM	DEN-068	20kmE430N360	22842.492404	3	Depth limit of eelgrass (macrophytes), Summer	2.299999952	6.1	-	1	2.6521739683932
HELCOM	DEN-068	20kmE428N362	11832959.124358	2	Chlorophyll a, Summer	3.5	3.6	+	1	0.972222222222222
HELCOM	DEN-068	20kmE428N362	11832959.124358	3	Zoobenthos Quality element	0.519999981	0.68	-	1	1.30769235547337
HELCOM	DEN-068	20kmE428N362	11832959.124358	3	Depth limit of eelgrass (macrophytes), Summer	2.299999952	6.1	-	1	2.6521739683932
HELCOM	DEN-068	20kmE430N362	4578171.736896	2	Chlorophyll a, Summer	3.5	3.6	+	1	0.972222222222222
HELCOM	DEN-068	20kmE430N362	4578171.736896	3	Zoobenthos Quality element	0.519999981	0.68	-	1	1.30769235547337
HELCOM	DEN-068	20kmE430N362	4578171.736896	3	Depth limit of eelgrass (macrophytes), Summer	2.299999952	6.1	-	1	2.6521739683932
HELCOM	DEN-069	20kmE428N358	4863195.145563	2	Chlorophyll a, Summer	7.300000191	3.6	+	1	2.02777783083333
HELCOM	DEN-069	20kmE428N358	4863195.145563	3	Zoobenthos Quality element	0.550000012	0.68	-	1	1.23636360938843
HELCOM	DEN-069	20kmE428N358	4863195.145563	3	Depth limit of eelgrass (macrophytes), Summer	1.600000024	4.1	-	1	2.5624999615625
HELCOM	DEN-070	20kmE428N358	4371804.843848	2	Chlorophyll a, Summer	1.700000048	3.6	+	1	0.472222235555556
HELCOM	DEN-070	20kmE428N358	4371804.843848	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	7.3	-	1	3.47619063344672
HELCOM	DEN-070	20kmE428N360	22468.231429	2	Chlorophyll a, Summer	1.700000048	3.6	+	1	0.472222235555556
HELCOM	DEN-070	20kmE428N360	22468.231429	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	7.3	-	1	3.47619063344672
HELCOM	DEN-071	20kmE432N362	30621571.522474	2	Chlorophyll a, Summer	1.200000048	3.6	+	1	0.333333346666667
HELCOM	DEN-071	20kmE432N362	30621571.522474	3	Depth limit of eelgrass (macrophytes), Summer	3	8.5	-	1	2.83333333333333
HELCOM	DEN-071	20kmE432N364	2097036.038722	2	Chlorophyll a, Summer	1.200000048	3.6	+	1	0.333333346666667
HELCOM	DEN-071	20kmE432N364	2097036.038722	3	Depth limit of eelgrass (macrophytes), Summer	3	8.5	-	1	2.83333333333333
HELCOM	DEN-072	20kmE430N362	19236713.322536	2	Chlorophyll a, Summer	5.400000095	3.6	+	1	1.50000002638889
HELCOM	DEN-072	20kmE430N362	19236713.322536	3	Zoobenthos Quality element	0.589999974	0.68	-	1	1.15254242367136
HELCOM	DEN-072	20kmE430N362	19236713.322536	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	6.4	-	1	3.04761918548754
HELCOM	DEN-072	20kmE432N362	12319285.008265	2	Chlorophyll a, Summer	5.400000095	3.6	+	1	1.50000002638889
HELCOM	DEN-072	20kmE432N362	12319285.008265	3	Zoobenthos Quality element	0.589999974	0.68	-	1	1.15254242367136
HELCOM	DEN-072	20kmE432N362	12319285.008265	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	6.4	-	1	3.04761918548754
HELCOM	DEN-072	20kmE430N364	2157545.256287	2	Chlorophyll a, Summer	5.400000095	3.6	+	1	1.50000002638889
HELCOM	DEN-072	20kmE430N364	2157545.256287	3	Zoobenthos Quality element	0.589999974	0.68	-	1	1.15254242367136
HELCOM	DEN-072	20kmE430N364	2157545.256287	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	6.4	-	1	3.04761918548754
HELCOM	DEN-072	20kmE432N364	12529075.634355	2	Chlorophyll a, Summer	5.400000095	3.6	+	1	1.50000002638889
HELCOM	DEN-072	20kmE432N364	12529075.634355	3	Zoobenthos Quality element	0.589999974	0.68	-	1	1.15254242367136
HELCOM	DEN-072	20kmE432N364	12529075.634355	3	Depth limit of eelgrass (macrophytes), Summer	2.099999905	6.4	-	1	3.04761918548754
HELCOM	DEN-079	20kmE434N366	55625756.954447	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-079	20kmE434N366	55625756.954447	3	Zoobenthos Quality element	0.600000024	0.68	-	1	1.133333288
HELCOM	DEN-079	20kmE434N366	55625756.954447	3	Depth limit of eelgrass (macrophytes), Summer	6	7.3	-	1	1.21666666666667
HELCOM	DEN-079	20kmE436N366	27208729.524817	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-079	20kmE436N366	27208729.524817	3	Zoobenthos Quality element	0.600000024	0.68	-	1	1.133333288
HELCOM	DEN-079	20kmE436N366	27208729.524817	3	Depth limit of eelgrass (macrophytes), Summer	6	7.3	-	1	1.21666666666667
HELCOM	DEN-079	20kmE434N368	1067038.32745	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-079	20kmE434N368	1067038.32745	3	Zoobenthos Quality element	0.600000024	0.68	-	1	1.133333288
HELCOM	DEN-079	20kmE434N368	1067038.32745	3	Depth limit of eelgrass (macrophytes), Summer	6	7.3	-	1	1.21666666666667
HELCOM	DEN-079	20kmE436N368	805127.589975	2	Chlorophyll a, Summer	2	2.1	+	1	0.952380952380952
HELCOM	DEN-079	20kmE436N368	805127.589975	3	Zoobenthos Quality element	0.600000024	0.68	-	1	1.133333288
HELCOM	DEN-079	20kmE436N368	805127.589975	3	Depth limit of eelgrass (macrophytes), Summer	6	7.3	-	1	1.21666666666667
HELCOM	DEN-080	20kmE434N364	1177145.468986	2	Chlorophyll a, Summer	1.899999976	2.1	+	1	0.904761893333333
HELCOM	DEN-080	20kmE434N364	1177145.468986	3	Zoobenthos Quality element	0.730000019	0.68	-	1	0.93150682507037
HELCOM	DEN-080	20kmE436N364	14652857.050192	2	Chlorophyll a, Summer	1.899999976	2.1	+	1	0.904761893333333
HELCOM	DEN-080	20kmE436N364	14652857.050192	3	Zoobenthos Quality element	0.730000019	0.68	-	1	0.93150682507037
HELCOM	DEN-081	20kmE434N366	6500432.010526	3	Zoobenthos Quality element	0.180000007	0.68	-	1	3.7777776308642
HELCOM	DEN-081	20kmE434N366	6500432.010526	3	Depth limit of eelgrass (macrophytes), Summer	3.299999952	7	-	1	2.12121215206612
HELCOM	DEN-081	20kmE434N368	762399.763536	3	Zoobenthos Quality element	0.180000007	0.68	-	1	3.7777776308642
HELCOM	DEN-081	20kmE434N368	762399.763536	3	Depth limit of eelgrass (macrophytes), Summer	3.299999952	7	-	1	2.12121215206612
HELCOM	DEN-082	20kmE434N368	34900537.751722	2	Chlorophyll a, Summer	1.200000048	2.1	+	1	0.571428594285714
HELCOM	DEN-082	20kmE434N368	34900537.751722	3	Depth limit of eelgrass (macrophytes), Summer	2.700000048	7	-	1	2.59259254650206
HELCOM	DEN-083	20kmE432N364	1816600.339471	2	Chlorophyll a, Summer	5.900000095	3.6	+	1	1.63888891527778
HELCOM	DEN-084	20kmE432N364	3321081.202851	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE432N364	3321081.202851	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE432N364	3321081.202851	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-084	20kmE434N364	839148.43789	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE434N364	839148.43789	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE434N364	839148.43789	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-084	20kmE432N366	73261318.93282	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE432N366	73261318.93282	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE432N366	73261318.93282	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-084	20kmE434N366	175577898.621784	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE434N366	175577898.621784	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE434N366	175577898.621784	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-084	20kmE432N368	61545.642577	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE432N368	61545.642577	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE432N368	61545.642577	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-084	20kmE434N368	22886835.297921	2	Chlorophyll a, Summer	1.5	2.1	+	1	0.714285714285714
HELCOM	DEN-084	20kmE434N368	22886835.297921	3	Zoobenthos Quality element	0.670000017	0.68	-	1	1.01492534738249
HELCOM	DEN-084	20kmE434N368	22886835.297921	3	Depth limit of eelgrass (macrophytes), Summer	4.800000191	7	-	1	1.45833327530382
HELCOM	DEN-093	20kmE446N356	807674.496331	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE446N356	807674.496331	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE446N356	807674.496331	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-093	20kmE444N358	267438.199565	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE444N358	267438.199565	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE444N358	267438.199565	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-093	20kmE446N358	218865447.85653	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE446N358	218865447.85653	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE446N358	218865447.85653	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-093	20kmE448N358	36273212.639559	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE448N358	36273212.639559	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE448N358	36273212.639559	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-093	20kmE446N360	214312428.898598	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE446N360	214312428.898598	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE446N360	214312428.898598	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-093	20kmE448N360	123434003.45746	2	Chlorophyll a, Summer	1.5	1.7	+	1	0.882352941176471
HELCOM	DEN-093	20kmE448N360	123434003.45746	3	Zoobenthos Quality element	0.810000002	0.68	-	1	0.839506170766651
HELCOM	DEN-093	20kmE448N360	123434003.45746	3	Depth limit of eelgrass (macrophytes), Summer	6.599999905	8.1	-	1	1.22727274493802
HELCOM	DEN-094	20kmE438N358	46658640.1708	3	Zoobenthos Quality element	0.790000021	0.68	-	1	0.860759470789938
HELCOM	DEN-094	20kmE436N360	7580824.06178	3	Zoobenthos Quality element	0.790000021	0.68	-	1	0.860759470789938
HELCOM	DEN-094	20kmE438N360	138425660.851416	3	Zoobenthos Quality element	0.790000021	0.68	-	1	0.860759470789938
HELCOM	DEN-094	20kmE436N362	10524831.21012	3	Zoobenthos Quality element	0.790000021	0.68	-	1	0.860759470789938
HELCOM	DEN-096	20kmE440N352	336379.466565	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE440N352	336379.466565	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE440N352	336379.466565	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE442N352	49401227.03182	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE442N352	49401227.03182	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE442N352	49401227.03182	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE438N354	127024700.158387	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE438N354	127024700.158387	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE438N354	127024700.158387	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE440N354	332180177.781053	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE440N354	332180177.781053	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE440N354	332180177.781053	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE442N354	269090507.347704	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE442N354	269090507.347704	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE442N354	269090507.347704	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE444N354	83362.509984	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE444N354	83362.509984	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE444N354	83362.509984	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE438N356	170402709.108576	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE438N356	170402709.108576	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE438N356	170402709.108576	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE440N356	125411583.103357	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE440N356	125411583.103357	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE440N356	125411583.103357	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE442N356	45144753.056732	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE442N356	45144753.056732	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE442N356	45144753.056732	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-096	20kmE438N358	12372889.760485	2	Chlorophyll a, Summer	1.299999952	1.5	+	1	0.866666634666667
HELCOM	DEN-096	20kmE438N358	12372889.760485	3	Zoobenthos Quality element	0.560000002	0.72	-	1	1.28571428112245
HELCOM	DEN-096	20kmE438N358	12372889.760485	3	Depth limit of eelgrass (macrophytes), Summer	6.699999809	8.1	-	1	1.20895525834484
HELCOM	DEN-097	20kmE438N352	50549782.322709	2	Chlorophyll a, Summer	1.799999952	2.1	+	1	0.857142834285714
HELCOM	DEN-097	20kmE438N352	50549782.322709	3	Zoobenthos Quality element	0.75999999	0.68	-	1	0.894736853878117
HELCOM	DEN-097	20kmE438N352	50549782.322709	3	Depth limit of eelgrass (macrophytes), Summer	4	4.4	-	1	1.1
HELCOM	DEN-098	20kmE440N348	11166721.837466	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-098	20kmE442N348	61344560.271821	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-098	20kmE444N348	20220004.05299	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-098	20kmE438N350	44316419.83145	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-098	20kmE440N350	42324180.529909	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-098	20kmE442N350	182864.995329	2	Chlorophyll a, Summer	2.099999905	1.5	+	1	1.39999993666667
HELCOM	DEN-099	20kmE440N348	286545.932844	2	Chlorophyll a, Summer	1.299999952	2.1	+	1	0.619047596190476
HELCOM	DEN-099	20kmE440N348	286545.932844	3	Depth limit of eelgrass (macrophytes), Summer	4.599999905	4.1	-	1	0.89130436623346
HELCOM	DEN-099	20kmE442N348	20657930.437995	2	Chlorophyll a, Summer	1.299999952	2.1	+	1	0.619047596190476
HELCOM	DEN-099	20kmE442N348	20657930.437995	3	Depth limit of eelgrass (macrophytes), Summer	4.599999905	4.1	-	1	0.89130436623346
HELCOM	DEN-099	20kmE444N348	19964347.94414	2	Chlorophyll a, Summer	1.299999952	2.1	+	1	0.619047596190476
HELCOM	DEN-099	20kmE444N348	19964347.94414	3	Depth limit of eelgrass (macrophytes), Summer	4.599999905	4.1	-	1	0.89130436623346
HELCOM	DEN-099	20kmE440N350	14960320.392203	2	Chlorophyll a, Summer	1.299999952	2.1	+	1	0.619047596190476
HELCOM	DEN-099	20kmE440N350	14960320.392203	3	Depth limit of eelgrass (macrophytes), Summer	4.599999905	4.1	-	1	0.89130436623346
HELCOM	DEN-099	20kmE442N350	133434798.436795	2	Chlorophyll a, Summer	1.299999952	2.1	+	1	0.619047596190476
